[_w m ɔ w a ]_w
[_w w a ᵐb a ]_w
[_w d u a ]_w
[_w d a w a ]_w
[_w h a t ɔ ]_w
[_w p ɛ r a ]_w
[_w d u ɓ ɔ ]_w
[_w i t i a ]_w
[_w h a b u ]_w
[_w ᵑɡ a s i ]_w
[_w k a n a ]_w
[_w h a ᵑk a ]_w
[_w w i s ɛ ]_w
[_w ɓ a h a ]_w
[_w s a ᵐp ɛ ]_w
[_w s ɔ ᵑk ɔ ]_w
[_w s u h a ]_w
[_w f a t ɔ ]_w
[_w d ɔ l i ]_w
[_w ɓ ɔ a ]_w
[_w k a l a ]_w
[_w ɓ a ᵑk a ]_w
[_w k u r u ]_w
[_w s a w i ]_w
[_w d̪ a ⁿd i ]_w
[_w m i ɛ a ]_w
[_w d ɔ h a ]_w
[_w d a d u ]_w
[_w n a ⁿd ɔ ]_w
[_w ɔ ɛ n ɔ ]_w
[_w d a ɔ a ]_w
[_w r ɔ t i ]_w
[_w k ɔ t a ]_w
[_w d̪ a k a ]_w
[_w b ɛ t a ]_w
[_w l a ᵐb u ]_w
[_w t a p a ]_w
[_w ɛ w ɔ ]_w
[_w d a t i ]_w
[_w s a ɓ a ]_w
[_w m ɔ h a ]_w
[_w m a t ɛ ]_w
[_w w a a ]_w
[_w n a k a ]_w
[_w m a ⁿd ɛ ]_w
[_w s a u ]_w
[_w t a d i ]_w
[_w m ɛ t a ]_w
[_w t u m ɔ ]_w
[_w d ɔ a ɛ ]_w
[_w k a m u ]_w
[_w k ɛ l ɛ ]_w
[_w h u ⁿs a ]_w
[_w w ɔ h a ]_w
[_w s a n ɔ ]_w
[_w n a m ɔ ]_w
[_w t a u ]_w
[_w m a r k ]_w
[_w d a m ɔ ]_w
[_w p a r a ]_w
[_w t ɔ l i ]_w
[_w m ɛ s a ]_w
[_w d ɛ u ]_w
[_w t a t i ]_w
[_w n ɔ t i ]_w
[_w n a ɡ u ]_w
[_w n a t a ]_w
[_w k ɛ m a ]_w
[_w w ɛ d a ]_w
[_w k ɛ ⁿt a ]_w
[_w p ɔ ᵑk ɛ ]_w
[_w p a ⁿd a ]_w
[_w h ɛ n ɔ ]_w
[_w k a m a ]_w
[_w w u t ɔ ]_w
[_w l a s a ]_w
[_w p a h a ]_w
[_w p u h i ]_w
[_w w ɛ ɔ ]_w
[_w r ɔ h i ]_w
[_w ɡ a r a ]_w
[_w m a n i ]_w
[_w d a w u ]_w
[_w d a k u ]_w
[_w d a t u ]_w
[_w ɓ a k u ]_w
[_w k a t u ]_w
[_w n i n i ]_w
[_w d a ᵑk a ]_w
[_w d u l a ]_w
[_w s a l a ]_w
[_w k a h a ]_w
[_w ɡ ɔ d a ]_w
[_w m a a ]_w
[_w i d i ]_w
[_w s a ᵑk ɛ ]_w
[_w d u m u ]_w
[_w k a p a ]_w
[_w h a ɡ u ]_w
[_w d̪ ɔ s a ]_w
[_w s u l i ]_w
[_w s a r a ]_w
[_w a n a a ]_w
[_w h a p u ]_w
[_w t ɔ k a ]_w
[_w a l ɔ ]_w
[_w h ɔ ᵐp u ]_w
[_w k a ɔ ]_w
[_w a ᵐp a ]_w
[_w t ɔ s a ]_w
[_w w u l a ]_w
[_w h a a i ]_w
[_w m ɔ n a ]_w
[_w d a ᵐp a ]_w
[_w a n a i ]_w
[_w t ɔ d ɔ ]_w
[_w ɛ h ɛ m ]_w
[_w p a ⁿd ɛ ]_w
[_w d i ɓ a ]_w
[_w d ɔ s a ]_w
[_w d a b i ]_w
[_w a m a ]_w
[_w a w u a ]_w
[_w n a k ɔ ]_w
[_w i d u a ]_w
[_w m a i ]_w
[_w w a n u ]_w
[_w ɓ a t u ]_w
[_w m ɛ ᵐb ɛ ]_w
[_w n a m u ]_w
[_w n a r a ]_w
[_w t a b i ]_w
[_w d̪ a ɡ a ]_w
[_w a h a b ]_w
[_w n a ɡ a ]_w
[_w n ɔ m ɔ ]_w
[_w s i ŋ a ]_w
[_w n ɔ d i ]_w
[_w ɓ a ɡ ɛ ]_w
[_w d̪ u b a ]_w
[_w ɓ a d̪ u ]_w
[_w m i n a ]_w
[_w d ɔ w ɛ ]_w
[_w ᵑk ɔ d a ]_w
[_w k ɔ d a ]_w
[_w a ⁿd ɔ a ]_w
[_w a ɓ i ]_w
[_w l a p u ]_w
[_w k a i n ]_w
[_w w i t ɛ ]_w
[_w l a l ɔ ]_w
[_w t a ᵑk a ]_w
[_w m ɔ ɓ ɛ ]_w
[_w d i m ɔ ]_w
[_w ɡ a n a ]_w
[_w l ɔ i a ]_w
[_w w a w ɔ ]_w
[_w p u ɔ u ]_w
[_w p a ɛ ]_w
[_w d a h a ]_w
[_w m ɔ ⁿd ɔ ]_w
[_w a m a a ]_w
[_w k a t ɛ ]_w
[_w s a m u ]_w
[_w d u d u ]_w
[_w ɡ a l a ]_w
[_w w a k u ]_w
[_w ɔ l u ]_w
[_w a i n i ]_w
[_w f ɔ t u ]_w
[_w s ɔ ᵐb a ]_w
[_w m ɛ d a ]_w
[_w m ɛ d̪ a ]_w
