[_w l i d ɛː ]_w
[_w m u ʒ uː ]_w
[_w j a k o ]_w
[_w d ɛ b ou ]_w
[_w z d a v ]_w
[_w v ɛ d l ]_w
[_w v l i v ]_w
[_w uː r o ɡ ]_w
[_w m a l ɛː ]_w
[_w ɦ o r a ]_w
[_w o s o b ]_w
[_w m a s a ]_w
[_w d r̝ ɛ x ]_w
[_w c iː k i ]_w
[_w t iː k aː ]_w
[_w o ɦ l ɛ ]_w
[_w f ɛ r̝ ɛ ]_w
[_w d r u ɦ ]_w
[_w ʃ i t uː ]_w
[_w ts z k ]_w
[_w ʒ i j iː ]_w
[_w uː n o r ]_w
[_w m j ɛ l ]_w
[_w n ɛ m aː ]_w
[_w v j ɛ d ]_w
[_w b m i ]_w
[_w n aː z ]_w
[_w tʃ a z ]_w
[_w r i s i ]_w
[_w r u k ou ]_w
[_w m u z ɛ ]_w
[_w m ɲ ɛ ]_w
[_w s p o l ]_w
[_w j ɛ ʒ ]_w
[_w a k ts i ]_w
[_w ts ɛ z d ]_w
[_w tʃ ɛ s t ]_w
[_w j i n ou ]_w
[_w s t i l ]_w
[_w d a n ]_w
[_w m ɛː ɲ ɛ ]_w
[_w p o l i ]_w
[_w ɦ r a d ]_w
[_w ʃ ɛ n u ]_w
[_w t o t o ]_w
[_w c ɛ ʒ i ]_w
[_w p r̝ ɛ s ]_w
[_w m o ɦ l ]_w
[_w b r aː d ]_w
[_w r b s n ]_w
[_w d aː v aː ]_w
[_w o b ts ɛ ]_w
[_w m n ɛ ]_w
[_w j i n iː ]_w
[_w l o k i ]_w
[_w m iː s t ]_w
[_w z aː m ]_w
[_w ɦ l ɛ t ]_w
[_w p a k ]_w
[_w d ɛ ɲ iː ]_w
[_w r̝ iː ts i ]_w
[_w a n t ]_w
[_w ts i s iː ]_w
[_w m iː r i ]_w
[_w s t aː l ]_w
[_w v ʃ ɛ x ]_w
[_w p j ɛ ɦ ]_w
[_w ɡ o ɲ iː ]_w
[_w x i b ]_w
[_w d r ɦ ]_w
[_w l o ɟ ]_w
[_w v ɛː z d ]_w
[_w m uː j ]_w
[_w d v aː r̝ ]_w
[_w r aː c i ]_w
[_w k o m u ]_w
[_w v ʃ ɛ ]_w
[_w s m z ]_w
[_w v i n a ]_w
[_w t a d o ]_w
[_w l ɛː t o ]_w
[_w ts iː l ɛ ]_w
[_w r̝ ɛ k l ]_w
[_w t ɛː m a ]_w
[_w p u c ]_w
[_w b l n iː ]_w
[_w j ɛ j ]_w
[_w v ʒ iː m ]_w
[_w m i s l ]_w
[_w p r o ]_w
[_w o d k a ]_w
[_w k l u p ]_w
[_w ʃ l o ]_w
[_w l i s t ]_w
[_w o b o r ]_w
[_w p s tʃ ]_w
[_w v j ɛ t ]_w
[_w ts o z ]_w
[_w o b r aː ]_w
[_w s t a l ]_w
[_w ts ɛ l ɛː ]_w
[_w ʃ iː r̝ iː ]_w
[_w o s o p ]_w
[_w d aː d ]_w
[_w ts ɛ z t ]_w
[_w n aː k l ]_w
[_w ʒ ɛ l ]_w
[_w a p i x ]_w
[_w j ɛ ɟ i ]_w
[_w ts ɛ ɲ ɛ ]_w
[_w n i ɲ iː ]_w
[_w m aː d ɛ ]_w
[_w tʃ ɛ x uː ]_w
[_w d iː m ]_w
[_w ɡ o l ɛ ]_w
[_w k u r z ]_w
[_w j iː m ]_w
[_w f o d a ]_w
[_w z t aː l ]_w
[_w b aː r ]_w
[_w p r a t ]_w
[_w s c iː l ]_w
[_w t aː ɲ a ]_w
[_w a b i ]_w
[_w o b j ɛ ]_w
[_w k d ɛ r ]_w
[_w c i b uː ]_w
[_w s t uː l ]_w
[_w t o d o ]_w
[_w tʃ l ɛ n ]_w
[_w v iː r u ]_w
[_w m l u v ]_w
[_w ɦ r a t ]_w
[_w v tʃ a s ]_w
[_w p o ɡ o ]_w
[_w s n a m ]_w
[_w j ɛ ɦ o ]_w
[_w tʃ r o ]_w
[_w ɛu r a ]_w
[_w r a d ]_w
[_w p a r ]_w
[_w r o ɟ i ]_w
[_w uː tʃ t i ]_w
[_w d a ɲ ɛ ]_w
[_w p r ɛ s ]_w
[_w p o d uː ]_w
[_w j i n i ]_w
[_w j s ɛ m ]_w
[_w ʃ k o l ]_w
[_w s t a v ]_w
[_w f i n a ]_w
[_w ɦ n ɛ t ]_w
[_w t n ɛ s ]_w
[_w t a l i ]_w
[_w b a r ]_w
[_w v uː l ɛ ]_w
[_w v o t a ]_w
[_w d i d o ]_w
[_w m iː r̝ ɛ ]_w
[_w m a l iː ]_w
[_w j i ɲ iː ]_w
[_w t n ɛ ]_w
[_w k l i ɛ ]_w
[_w tʃ a z ɛ ]_w
[_w b r̝ i ]_w
[_w k t ɛ r ]_w
[_w m a l aː ]_w
[_w j ɛ j iː ]_w
[_w r o ts ɛ ]_w
[_w tʃ iː m ]_w
[_w m ɛ l ]_w
[_w d o b ]_w
[_w k i n a ]_w
[_w p r z a ]_w
[_w t o k u ]_w
[_w v j ɛ ts ]_w
[_w k ɲ i ɦ ]_w
[_w p r aː v ]_w
[_w s a m i ]_w
[_w t r̝ iː ]_w
[_w d n ɛ s ]_w
[_w v ɛ d ɛ ]_w
[_w r u k u ]_w
[_w k r ɛ v ]_w
[_w m ɛ n u ]_w
[_w c ɛ l a ]_w
[_w l ɛ d ]_w
[_w v uː l i ]_w
[_w m u ʃ ɛ ]_w
[_w n ɛ v iː ]_w
[_w t r ɦ i ]_w
[_w s ɛ m ]_w
[_w v iː l ɛ ]_w
[_w ts ɛ s t ]_w
[_w t a k t ]_w
[_w x o ɟ iː ]_w
[_w d a ɲ iː ]_w
[_w j iː t ]_w
[_w p ɛ r ɛ ]_w
[_w f i ts ɛ ]_w
[_w tʃ ɛ ɦ o ]_w
[_w v j ɛ ɟ ]_w
[_w n o v ɛː ]_w
[_w p r aː d ]_w
[_w p i t u ]_w
[_w ɦ ɛ r ]_w
[_w p i d u ]_w
[_w k i n ]_w
[_w m aː m ]_w
[_w m aː m ɛ ]_w
[_w s t r a ]_w
[_w tʃ a s ]_w
[_w tʃ aː s t ]_w
[_w j s m ɛ ]_w
[_w ɦ d p ]_w
[_w s a z ]_w
[_w d uː m a ]_w
[_w p r s i ]_w
[_w v ɛ t ou ]_w
[_w ʒ i l ]_w
[_w j i x ]_w
[_w k u r s ]_w
[_w p ou s ɛ ]_w
[_w m o ts ]_w
[_w z b o l ]_w
[_w n ɛ ɲ i ]_w
[_w t a m ]_w
[_w m a j i ]_w
[_w s a l o ]_w
[_w n ɛu m iː ]_w
[_w n a b r̝ ]_w
[_w uː t o k ]_w
[_w z v o j ]_w
[_w c i z k ]_w
[_w p o s t ]_w
[_w n a z ]_w
[_w r aː t a ]_w
[_w t o b i ]_w
[_w s t o ]_w
[_w v i l m ]_w
[_w j p k ]_w
[_w m u s ɛ ]_w
[_w r o z s ]_w
[_w p ɛ z ]_w
[_w ts ɛ l aː ]_w
[_w o p j ɛ ]_w
[_w s v uː j ]_w
[_w p o ɦ u ]_w
[_w uː tʃ t u ]_w
[_w o tʃ iː x ]_w
[_w b j ɛ ɦ ]_w
[_w t ɛ x ]_w
[_w d aː l ɛ ]_w
[_w i n k ]_w
[_w p a n ɛ ]_w
[_w tʃ iː n a ]_w
[_w v ʒ ɛ x ]_w
[_w j ɛ l i ]_w
[_w a n n a ]_w
[_w ts ɛ l iː ]_w
[_w d a ɲ ]_w
[_w t a d i ]_w
[_w ɲ i m i ]_w
[_w n ɛ p o ]_w
[_w p ɛ t r ]_w
[_w s iː l a ]_w
[_w j ɛ z d ]_w
[_w d o m i ]_w
[_w s u p i ]_w
[_w b iː l ɛː ]_w
[_w s l a t ]_w
[_w r a ɟ ɛ ]_w
[_w p ɛ ɲ iː ]_w
[_w ɦ r i ]_w
[_w k uː ʒ ɛ ]_w
[_w r o c i ]_w
[_w ts ɛ s ]_w
[_w d o j ɛ ]_w
[_w p o d ɛː ]_w
[_w a n ɛ b ]_w
[_w d u x a ]_w
[_w n a ʃ iː ]_w
[_w d n o ]_w
[_w r z s ]_w
[_w tʃ a j ]_w
[_w ts ɛ n a ]_w
[_w z d r a ]_w
[_w u ɦ l iː ]_w
[_w s iː c ]_w
[_w t aː d ]_w
[_w ɟ i s k ]_w
[_w v a ɟ iː ]_w
[_w b o l i ]_w
[_w l ɛː p ɛ ]_w
[_w a k ts ɛ ]_w
[_w tʃ iː s t ]_w
[_w s iː l i ]_w
[_w j i r̝ iː ]_w
[_w p u d u ]_w
[_w tʃ ɛ s ]_w
[_w s a c iː ]_w
[_w s t b ]_w
[_w r uː s d ]_w
[_w tʃ i ɲ iː ]_w
[_w t ɛ ɲ iː ]_w
[_w p r o ts ]_w
[_w l o ɟ i ]_w
[_w t ɛː ʒ ]_w
[_w r̝ a d a ]_w
[_w s l o ]_w
