[_w a ɡ ɘ j ]_w
[_w ɑ u ɤ l ]_w
[_w b ɤ ɣ ɑ ]_w
[_w b ɘ j ʃ ]_w
[_w j ɑ ɣ ɤ ]_w
[_w y ð ɘ ŋ ]_w
[_w o z ɑ ]_w
[_w d ɑ p ɑ ]_w
[_w ɑ j ð ɑ ]_w
[_w t ɘ j ɡ ]_w
[_w h ɤ u ]_w
[_w i θ ɘ l ]_w
[_w i r ɑ t ]_w
[_w ɑ ð ɑ q ]_w
[_w ɑ r t ɑ ]_w
[_w u r ɤ n ]_w
[_w ð a n ]_w
[_w b d u ]_w
[_w q o r o ]_w
[_w r u s ]_w
[_w z a s ]_w
[_w k ɘ j r ]_w
[_w t u l ɤ ]_w
[_w ʃ ɑ r t ]_w
[_w j ɑ r ɑ ]_w
[_w j a n ɘ ]_w
[_w b ɑ r ɑ ]_w
[_w ɑ t ɑ j ]_w
[_w ɑ ʃ ɑ b ]_w
[_w k ɘ j l ]_w
[_w m ɣ ɑ ]_w
[_w o ʃ o ]_w
[_w q ɑ l ɑ ]_w
[_w b ɘ j k ]_w
[_w k u r s ]_w
[_w b ɑ l ]_w
[_w u l ɑ j ]_w
[_w b ɘ j r ]_w
[_w m ɘ j n ]_w
[_w u r ɑ l ]_w
[_w t ɘ l ɘ ]_w
[_w t a r a ]_w
[_w ɘ l ɘ k ]_w
[_w ɑ l ɤ ð ]_w
[_w j a ʃ ]_w
[_w ɑ d ɑ ]_w
[_w j ɤ l ɤ ]_w
[_w h ɑ u ɑ ]_w
[_w q ɤ θ ɤ ]_w
[_w n d ɑ ]_w
[_w b ɤ l ɑ ]_w
[_w h ɤ u ɤ ]_w
[_w d u θ ]_w
[_w n ɘ j ]_w
[_w k o t ɤ ]_w
[_w i θ a b ]_w
[_w i ʒ ɑ t ]_w
[_w q o r t ]_w
[_w t ɘ j n ]_w
[_w ɑ l ɤ n ]_w
[_w k y s a ]_w
[_w ɑ ɣ ɑ z ]_w
[_w b ɑ ʃ ]_w
[_w ɵ l ɡ a ]_w
[_w i l k a ]_w
[_w i ð a b ]_w
[_w j ɤ l ɑ ]_w
[_w ɑ l ɣ ɑ ]_w
[_w h ɘ ð ]_w
[_w j ɑ t ɑ ]_w
[_w j ɑ l ɑ ]_w
[_w q u j ɤ ]_w
[_w j ɑ p r ]_w
[_w b y r ɘ ]_w
[_w t o m ]_w
[_w o p ɘ r ]_w
[_w x a l ɘ ]_w
[_w q ɑ r ɑ ]_w
[_w j ɑ n ɤ ]_w
[_w o ð ɑ q ]_w
[_w j u l ]_w
[_w i ɡ ɘ n ]_w
[_w ʃ ɑ r ]_w
[_w ɑ u ɤ ð ]_w
[_w ɡ y k ]_w
[_w ɑ u ɤ r ]_w
[_w ɘ l a k ]_w
[_w t ɑ b ɑ ]_w
[_w h ɵ r a ]_w
[_w ɑ t q ɑ ]_w
[_w ð u r ]_w
[_w i s ɘ m ]_w
[_w b u l ɑ ]_w
[_w k y ð ɘ ]_w
[_w j o q ɑ ]_w
[_w i ʃ ɑ t ]_w
