[_w p a ɾ i ]_w
[_w a k i ]_w
[_w j o ɾ a ]_w
[_w a n t a ]_w
[_w i ɾ i a ]_w
[_w a k a ]_w
[_w k ea ɾ io ]_w
[_w ai n t i ]_w
[_w a n t e ]_w
[_w p i ts i ]_w
[_w p iː t i ]_w
[_w k i ɾ e ]_w
[_w n o e ]_w
[_w e ɾ i ]_w
[_w k i ts a ]_w
[_w a n t i ]_w
[_w k a ɾ io ]_w
[_w h ao k a ]_w
[_w i n t i ]_w
[_w m o ʃ i ]_w
[_w m a ɾ i ]_w
[_w p io t e ]_w
[_w p i ɾ e ]_w
[_w h e ɾ o ]_w
[_w p a j e ]_w
[_w i n k a ]_w
[_w n a ɾ o ]_w
[_w n o k o ]_w
[_w j oi ɾ o ]_w
[_w a ɾ io ]_w
[_w p iː ʃ i ]_w
[_w i n k i ]_w
[_w t a k ]_w
[_w k o ʃ i ]_w
[_w j oi ɾ i ]_w
[_w j a ʃ i ]_w
[_w β e ɾ o ]_w
[_w t i t o ]_w
[_w s a ɾ o ]_w
[_w i m p a ]_w
[_w o a ɾ i ]_w
[_w h o ɾ a ]_w
[_w t e ɾ i ]_w
[_w t o n ]_w
[_w β o ɾ o ]_w
[_w p ai t a ]_w
[_w o ɾ a ]_w
[_w k a j o ]_w
[_w h o ɾ io ]_w
[_w p a ʃ i ]_w
[_w s ao ɾ o ]_w
[_w t e β e ]_w
[_w k a ɾ i ]_w
[_w k i s o ]_w
[_w p i ɾ i ]_w
[_w h e ɾ i ]_w
[_w p io t i ]_w
[_w k aː ɾ i ]_w
[_w ts a m e ]_w
[_w m a n i ]_w
[_w β e ɾ e ]_w
[_w t a p i ]_w
[_w k o ɾ o ]_w
[_w p aː k e ]_w
[_w ʃ i n ai ]_w
[_w p i n i ]_w
[_w a p a ]_w
[_w t i β i ]_w
[_w n o k oi ]_w
[_w i n i ]_w
[_w m e t e ]_w
[_w m eː k a ]_w
[_w h a ɾ ao ]_w
[_w i n k o ]_w
[_w o m ai ]_w
[_w m a p i ]_w
[_w p a n eː ]_w
[_w p o j ea ]_w
[_w n oi ɾ o ]_w
[_w p a h o ]_w
[_w o a k e ]_w
[_w o k a ]_w
[_w β i ɾ i ]_w
[_w s oː o ]_w
[_w m a t a ]_w
[_w a ɾ i ]_w
[_w n io t e ]_w
[_w h a s o ]_w
[_w oi s o ]_w
[_w t a ɾ i ]_w
[_w p e t i ]_w
[_w h ai ɾ o ]_w
[_w n oi t i ]_w
[_w m a t e ]_w
[_w t i ɾ i ]_w
[_w ʃ i ɾ i ]_w
[_w a n k e ]_w
[_w ʃ e p i ]_w
[_w ʃ i k e ]_w
[_w i n a ]_w
[_w o n k a ]_w
[_w o n i ]_w
[_w k a ʃ i ]_w
[_w j o k a ]_w
[_w k a t i ]_w
[_w a ʃ i ]_w
[_w ts i p a ]_w
[_w n io t i ]_w
[_w ʃ i ɾ a ]_w
[_w i n ts i ]_w
[_w n a k o ]_w
[_w h o a ]_w
[_w aː ɾ o ]_w
[_w io t i ]_w
[_w o h a ]_w
[_w k a h o ]_w
[_w n i h a ]_w
[_w n o j ea ]_w
[_w m e ɾ e ]_w
[_w a n t oː ]_w
[_w i ɾ i ]_w
[_w h a n i ]_w
[_w β eː ɾ a ]_w
[_w h e s e ]_w
[_w a ɾ a n ]_w
[_w e n i ]_w
[_w i ɾ o ]_w
[_w ʃ i m o ]_w
[_w ʃ i ɾ o ]_w
[_w n eː ɾ i ]_w
[_w a k o ]_w
[_w i h a ]_w
[_w n o n i ]_w
[_w i ɾ io ]_w
[_w m a n a ]_w
[_w p i k i ]_w
[_w k e h i ]_w
[_w k e n i ]_w
[_w ts a p o ]_w
[_w k ai n i ]_w
[_w ʃ i m a ]_w
[_w p a k i ]_w
[_w β a ɾ i ]_w
[_w ei ɾ o ]_w
[_w p o k n ]_w
[_w a j e ]_w
[_w t i k i ]_w
[_w j a n ei ]_w
[_w p i ts e ]_w
[_w a n t ea ]_w
[_w h o ɾ ea ]_w
[_w io m p a ]_w
[_w a n k o ]_w
[_w i a ʃ i ]_w
[_w m a β a ]_w
[_w o a n a ]_w
[_w i n k eː ]_w
[_w p i k a ]_w
[_w a ɾ a ]_w
[_w e s ao ]_w
[_w a m i ]_w
[_w s a ɾ a ]_w
[_w ts i t e ]_w
[_w p o k i ]_w
[_w β o s o ]_w
[_w i h i ]_w
[_w β a k a ]_w
[_w ai ɾ o ]_w
[_w β e t a ]_w
[_w o n t a ]_w
[_w o ʃ i ]_w
[_w aː ts i ]_w
[_w k aː t e ]_w
[_w t ea p a ]_w
[_w o ɾ o ]_w
[_w iː ʃ i ]_w
[_w t i ɾ o ]_w
[_w ʃ e m i ]_w
[_w o m p a ]_w
[_w n a ʃ i ]_w
[_w t o k ]_w
[_w ai ɾ i ]_w
[_w iː t i ]_w
[_w t o m i ]_w
[_w tʃ i β o ]_w
[_w o β a ]_w
[_w n i k a ]_w
[_w oi ʃ i ]_w
[_w ai t i ]_w
[_w aː h e ]_w
[_w h o s e ]_w
[_w m aː n i ]_w
[_w p a k o ]_w
[_w iː t o ]_w
[_w h a ɾ e ]_w
[_w k a m e ]_w
[_w k a ts i ]_w
[_w a n k i ]_w
[_w β i ɾ a ]_w
