[_w m i r ɑ ]_w
[_w y l t e ]_w
[_w d ɑ k ɤ ]_w
[_w b u l ɑ ]_w
[_w h a m ]_w
[_w x a l e ]_w
[_w b i n ɑ ]_w
[_w j ɑ t ]_w
[_w b ɑ r u ]_w
[_w ʑ i ŋ y ]_w
[_w u ɡ ɤ r ]_w
[_w ʑ ɤ j ɑ ]_w
[_w k ɑ m ɑ ]_w
[_w ʑ i t ]_w
[_w t ɤ n ]_w
[_w t ø ʃ a ]_w
[_w ɑ l ɑ m ]_w
[_w r i z ɑ ]_w
[_w b o z ]_w
[_w b ɑ r ɑ ]_w
[_w ɑ l ɤ p ]_w
[_w x ɑ k ɤ ]_w
[_w j o k ɤ ]_w
[_w m e r ɤ ]_w
[_w u f ɑ ]_w
[_w l ɑ e ʃ ]_w
[_w ø m e t ]_w
[_w ʑ i r e ]_w
[_w i ɕ ɑ d ]_w
[_w u z d ɤ ]_w
[_w e ʃ k a ]_w
[_w k e r e ]_w
[_w d e l a ]_w
[_w n i k ]_w
[_w x ɑ t ɤ ]_w
[_w t o r ɤ ]_w
[_w k u l ɤ ]_w
[_w e ʃ e n ]_w
[_w ɕ i p a ]_w
[_w k ɑ z ɤ ]_w
[_w s ɑ j t ]_w
[_w r u s ]_w
[_w i s a n ]_w
[_w a j t a ]_w
[_w ɑ ɡ ɑ ɕ ]_w
[_w k y r y ]_w
[_w i r d a ]_w
[_w e ɕ e ]_w
[_w u l ɤ n ]_w
[_w i r t e ]_w
[_w k ɑ l a ]_w
[_w j ɑ ʃ i ]_w
[_w ɡ y k ]_w
[_w ɑ ɕ ɤ p ]_w
[_w s e r ]_w
[_w d ø r e ]_w
[_w k ɤ z ɤ ]_w
[_w y t e p ]_w
[_w t ø z e ]_w
[_w t i t e ]_w
[_w x u ɕ ɑ ]_w
[_w b i r a ]_w
[_w f ɑ i l ]_w
[_w t i j ɑ ]_w
[_w ʑ ɤ n ]_w
[_w b e r ɑ ]_w
[_w j ɑ l ]_w
[_w t e l a ]_w
[_w d e m ɑ ]_w
[_w d i b e ]_w
[_w w u r ]_w
[_w k ɑ r ɑ ]_w
[_w k i ʑ ]_w
[_w ɑ w ɤ l ]_w
[_w u r ɤ s ]_w
[_w i z e m ]_w
[_w a ɡ a r ]_w
[_w i n d e ]_w
[_w ø ɕ e n ]_w
[_w y z a ɡ ]_w
[_w ɑ w ɤ z ]_w
[_w t u l ɤ ]_w
[_w b i ɯ ]_w
[_w ɕ ɑ k ɤ ]_w
[_w u r t ɑ ]_w
[_w ɡ i e m ]_w
[_w u ŋ ɤ ʃ ]_w
[_w b ɑ l ɑ ]_w
[_w i s e m ]_w
[_w b u ɤ n ]_w
[_w k i l e ]_w
[_w b u l u ]_w
[_w m i n ]_w
[_w t e ɡ e ]_w
[_w j ɑ m e ]_w
[_w k ɑ d e ]_w
[_w t ø r e ]_w
[_w a m i r ]_w
[_w u r ɤ n ]_w
[_w ø l e ʃ ]_w
[_w z ɑ d ɑ ]_w
[_w k u ʃ ɑ ]_w
[_w a n a ]_w
[_w ʃ u ʃ ɤ ]_w
[_w k e ʃ e ]_w
[_w ʑ i t e ]_w
[_w j e ʃ ]_w
[_w b e t a ]_w
[_w i r t a ]_w
[_w i r e m ]_w
[_w b ɑ r ɤ ]_w
[_w j ɑ z ɤ ]_w
[_w d a n ]_w
[_w s u ɡ ɑ ]_w
[_w k i ŋ ]_w
[_w m e ŋ ]_w
[_w ɯ l d ɑ ]_w
[_w i t t e ]_w
[_w t ɑ ʃ ]_w
[_w ʑ ɤ ɡ ɑ ]_w
[_w b ɑ z ɤ ]_w
[_w k ɑ r ɤ ]_w
[_w k ɑ s ɤ ]_w
[_w l ɑ r ]_w
[_w ɑ r d ɤ ]_w
[_w s ɑ r ɤ ]_w
[_w k ø s ]_w
[_w t e l ]_w
[_w u l ɤ m ]_w
[_w i z ɡ a ]_w
[_w k ɑ l ɑ ]_w
[_w ɑ s ɤ k ]_w
