[_w u s ɑ n ]_w
[_w ɑ l ɯ n ]_w
[_w q u r ɑ ]_w
[_w s u v ]_w
[_w ɑ x u ]_w
[_w t̪ e s ]_w
[_w b e lː i ]_w
[_w i z d̪ e ]_w
[_w b ɑ r ]_w
[_w i v ɑ n ]_w
[_w i l ɡ i ]_w
[_w s ɑ l ɑ ]_w
[_w e s e r ]_w
[_w m ɑ n ɑ ]_w
[_w p u ŋ ɑ ]_w
[_w b o ʃ ]_w
[_w ɑ j r ɯ ]_w
[_w b i n ɑ ]_w
[_w m l r d̪ ]_w
[_w ɑ d̪ ɑ m ]_w
[_w e m e ɡ ]_w
[_w o l ɣ ɑ ]_w
[_w s i z ]_w
[_w x ɑ n ]_w
[_w ɣ ɑ r b ]_w
[_w ɑ j t̪ː ɯ ]_w
[_w s ɑ j ɑ ]_w
[_w s o ŋ ]_w
[_w b ɑ j ]_w
[_w ɑ l i j ]_w
[_w t̪ u ɑ ]_w
[_w tʃ e t̪ e ]_w
[_w k ɑ z ]_w
[_w ɑ ŋ l ɯ ]_w
[_w ɑ s ɯ r ]_w
[_w j o l u ]_w
[_w x ɑ l q ]_w
[_w ɑ l d̪ ɑ ]_w
[_w q ɑ j t̪ ]_w
[_w s i j ɑ ]_w
[_w e t̪ i j ]_w
[_w ɑ l ɣ ɑ ]_w
[_w i ʃ b u ]_w
[_w ɣ ɑ l q ]_w
[_w i s e ]_w
[_w ɑ m ɑ ]_w
[_w u q u q ]_w
[_w e ʃ i d̪ ]_w
[_w dʒ o q ]_w
[_w p i s ]_w
[_w r o m ɑ ]_w
[_w t̪ o l u ]_w
[_w s ɑ t̪ e ]_w
[_w j ɑ r ɑ ]_w
[_w k e ŋ ]_w
[_w e t̪ː i ]_w
[_w ɑ l ɑ ]_w
[_w d̪ o j ]_w
[_w d̪ ɯ n dʒ ]_w
[_w d̪ e r dʒ ]_w
[_w ʃ e e r ]_w
[_w e k e n ]_w
[_w tʃ u m ɑ ]_w
[_w e t̪ k e ]_w
[_w ø z y m ]_w
[_w s ɑ d̪ e ]_w
[_w k e t̪ː i ]_w
[_w ø z y ]_w
[_w b ɑ s ɯ ]_w
[_w t̪ e r z ]_w
[_w q ɑ j ɑ ]_w
[_w e j i ]_w
[_w tʃ ɯ l d̪ ]_w
[_w o l m ɑ ]_w
[_w tʃ ɯ q ɑ ]_w
[_w k e n i ]_w
[_w t̪ i n i ]_w
[_w ɑ b i z ]_w
[_w i j y l ]_w
[_w j e t̪ i ]_w
[_w e f i n ]_w
[_w n tʃ i ]_w
[_w u r ɑ l ]_w
[_w ʃ u n ɯ ]_w
[_w ɑ z ɯ r ]_w
[_w k ɑ r l ]_w
[_w ɡ ø z ]_w
[_w e d̪ i l ]_w
[_w ɑ ɣ ɯ ]_w
[_w d̪ e k i ]_w
[_w e t̪ s e ]_w
[_w t̪ ɑ p ɯ ]_w
[_w k e l e ]_w
[_w t̪ e ɡ i ]_w
[_w j e t̪ e ]_w
[_w e f t̪ e ]_w
[_w j ɑ s ɯ ]_w
[_w p i n ɑ ]_w
[_w dʒ ɑ m i ]_w
[_w b i l e ]_w
[_w ɑ r i z ]_w
[_w b ɑ l ɑ ]_w
[_w z ɑ j ɯ ]_w
[_w e ʃ i t̪ ]_w
[_w u s u n ]_w
